Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
332	0.304217	376	0.037234	33	0.545455	259	0.293436	11.541167	172	0.290698	1.512140	160	0.318750	41.784598	259	0.293436	0.209000	0.222294	
354	0.254237	347	0.066282	23	0.652174	276	0.286232	11.537691	161	0.223602	1.512059	193	0.279793	41.784780	276	0.286232	0.207000	0.222292	
366	0.281421	341	0.070381	32	0.531250	261	0.371648	11.536547	171	0.274854	1.511836	195	0.287179	41.784940	261	0.371648	0.241000	0.222294	
336	0.294643	350	0.062857	39	0.589744	275	0.254545	11.535699	169	0.289941	1.511717	167	0.299401	41.785150	275	0.254545	0.214000	0.222293	
330	0.284848	354	0.062147	36	0.500000	280	0.300000	11.534473	161	0.285714	1.512209	169	0.284024	41.785331	280	0.300000	0.218000	0.222293	
337	0.281899	368	0.070652	29	0.413793	266	0.349624	11.531806	158	0.240506	1.511946	179	0.318436	41.785543	266	0.349624	0.226000	0.222293	
347	0.331412	337	0.059347	33	0.545455	283	0.257951	11.530319	170	0.305882	1.512118	177	0.355932	41.785751	283	0.257951	0.226000	0.222294	
327	0.302752	365	0.079452	47	0.510638	261	0.256705	11.529016	176	0.340909	1.512934	151	0.258278	41.785927	261	0.256705	0.219000	0.222293	
362	0.240331	333	0.081081	27	0.555556	278	0.323741	11.530611	171	0.257310	1.513040	191	0.225131	41.786080	278	0.323741	0.219000	0.222293	
342	0.356725	343	0.055394	29	0.586207	286	0.265734	11.528197	172	0.325581	1.512769	170	0.388235	41.786272	286	0.265734	0.234000	0.222294	
352	0.284091	348	0.074713	48	0.729167	252	0.349206	11.525359	175	0.291429	1.513137	177	0.276836	41.786418	252	0.349206	0.249000	0.222297	
335	0.301493	340	0.041176	30	0.400000	295	0.298305	11.523718	172	0.296512	1.513495	163	0.306748	41.786607	295	0.298305	0.215000	0.222297	
366	0.319672	311	0.051447	43	0.534884	280	0.328571	11.517897	180	0.311111	1.513364	186	0.327957	41.786724	280	0.328571	0.248000	0.222300	
352	0.289773	336	0.062500	33	0.636364	279	0.304659	11.515463	183	0.306011	1.514242	169	0.272189	41.786847	279	0.304659	0.229000	0.222300	
321	0.299065	351	0.051282	40	0.350000	288	0.274306	11.514907	161	0.304348	1.513917	160	0.293750	41.787017	288	0.274306	0.207000	0.222299	
355	0.304225	318	0.044025	31	0.483871	296	0.293919	11.512812	172	0.296512	1.514377	183	0.311475	41.787174	296	0.293919	0.224000	0.222299	
379	0.306069	325	0.064615	35	0.485714	261	0.348659	11.511149	199	0.316583	1.514992	180	0.294444	41.787277	261	0.348659	0.245000	0.222301	
345	0.350725	337	0.068249	35	0.571429	283	0.240283	11.511104	183	0.349727	1.514639	162	0.351852	41.787371	283	0.240283	0.232000	0.222302	
352	0.292614	337	0.041543	29	0.586207	282	0.379433	11.511342	189	0.264550	1.515200	163	0.325153	41.787506	282	0.379433	0.241000	0.222305	
331	0.290030	364	0.057692	31	0.483871	274	0.259124	11.507651	146	0.226027	1.515690	185	0.340541	41.787663	274	0.259124	0.203000	0.222302	
351	0.358974	349	0.060172	25	0.640000	275	0.323636	11.505985	182	0.351648	1.515789	169	0.366864	41.787769	275	0.323636	0.252000	0.222306	
358	0.340782	321	0.059190	31	0.451613	290	0.244828	11.507931	169	0.331361	1.516876	189	0.349206	41.787916	290	0.244828	0.226000	0.222306	
378	0.343915	314	0.057325	36	0.555556	272	0.319853	11.508826	201	0.343284	1.518157	177	0.344633	41.788025	272	0.319853	0.255000	0.222310	
341	0.302053	337	0.056380	33	0.545455	289	0.332180	11.509844	186	0.306452	1.519006	155	0.296774	41.788157	289	0.332180	0.236000	0.222311	
335	0.271642	332	0.090361	50	0.420000	283	0.233216	11.509307	172	0.308140	1.518989	163	0.233129	41.788267	283	0.233216	0.208000	0.222310	
362	0.265193	339	0.085546	29	0.655172	270	0.344444	11.507443	183	0.256831	1.516853	179	0.273743	41.788363	270	0.344444	0.237000	0.222311	
360	0.288889	331	0.081571	28	0.714286	281	0.309609	11.504510	177	0.265537	1.510559	183	0.311475	41.788463	281	0.309609	0.238000	0.222313	
340	0.288235	342	0.087719	29	0.448276	289	0.259516	11.500975	170	0.317647	1.511523	170	0.258824	41.788569	289	0.259516	0.216000	0.222312	
349	0.332378	339	0.050147	27	0.555556	285	0.256140	11.497542	169	0.325444	1.510206	180	0.338889	41.788646	285	0.256140	0.221000	0.222312	
321	0.267913	359	0.058496	45	0.488889	275	0.280000	11.493308	164	0.262195	1.510362	157	0.273885	41.788710	275	0.280000	0.206000	0.222310	
345	0.278261	343	0.064140	29	0.517241	283	0.296820	11.490913	182	0.230769	1.509673	163	0.331288	41.788783	283	0.296820	0.217000	0.222310	
337	0.317507	356	0.056180	35	0.485714	272	0.308824	11.488500	185	0.318919	1.510456	152	0.315789	41.788860	272	0.308824	0.228000	0.222311	
358	0.284916	336	0.053571	33	0.757576	273	0.322344	11.488402	177	0.316384	1.510909	181	0.254144	41.788940	273	0.322344	0.233000	0.222312	
372	0.241935	325	0.067692	43	0.604651	260	0.276923	11.489833	196	0.265306	1.510924	176	0.215909	41.789025	260	0.276923	0.210000	0.222310	
337	0.341246	342	0.058480	39	0.487179	282	0.319149	11.513872	178	0.331461	1.509964	159	0.352201	41.789092	282	0.319149	0.244000	0.222313	
349	0.295129	358	0.075419	36	0.583333	257	0.252918	11.513952	184	0.260870	1.510540	165	0.333333	41.789169	257	0.252918	0.216000	0.222312	
356	0.244382	330	0.054545	39	0.512821	275	0.203636	11.511596	189	0.222222	1.510729	167	0.269461	41.789232	275	0.203636	0.181000	0.222307	
335	0.343284	346	0.054913	39	0.435897	280	0.185714	11.508469	179	0.312849	1.510684	156	0.378205	41.789292	280	0.185714	0.203000	0.222305	
348	0.293103	338	0.059172	37	0.486486	277	0.314079	11.507166	171	0.274854	1.511940	177	0.310734	39.487689	277	0.314079	0.227000	0.222306	
351	0.324786	360	0.075000	31	0.548387	258	0.306202	11.506414	169	0.295858	1.511695	182	0.351648	41.768160	258	0.306202	0.237000	0.222307	
333	0.240240	356	0.064607	45	0.422222	266	0.319549	11.505181	151	0.245033	1.511942	182	0.236264	41.768225	266	0.319549	0.207000	0.222306	
323	0.210526	361	0.049861	42	0.500000	274	0.291971	11.504090	149	0.234899	1.511147	174	0.189655	41.768152	274	0.291971	0.187000	0.222302	
355	0.402817	341	0.043988	27	0.740741	277	0.335740	11.502822	184	0.293478	0.815429	171	0.520468	41.768014	277	0.335740	0.271000	0.222307	
346	0.323699	350	0.045714	36	0.555556	268	0.276119	11.502926	175	0.268571	1.170413	171	0.380117	41.767923	268	0.276119	0.222000	0.222307	
329	0.310030	360	0.061111	27	0.555556	284	0.320423	11.501540	164	0.298780	1.503979	165	0.321212	41.767840	284	0.320423	0.230000	0.222308	
353	0.286119	314	0.060510	35	0.514286	298	0.399329	11.499199	171	0.257310	1.504591	182	0.313187	41.767807	298	0.399329	0.257000	0.222312	
336	0.300595	341	0.041056	34	0.117647	289	0.307958	11.498188	158	0.291139	1.504496	178	0.308989	41.768109	289	0.307958	0.208000	0.222310	
340	0.326471	354	0.050847	28	0.357143	278	0.266187	11.498120	177	0.350282	1.504905	163	0.300613	41.768061	278	0.266187	0.213000	0.222309	
350	0.285714	351	0.071225	28	0.678571	271	0.273063	11.498205	174	0.333333	1.505361	176	0.238636	41.767879	271	0.273063	0.218000	0.222309	
353	0.291785	358	0.089385	30	0.600000	259	0.270270	11.499625	169	0.295858	1.503946	184	0.288043	41.767864	259	0.270270	0.223000	0.222309	
334	0.269461	352	0.088068	41	0.463415	273	0.344322	11.543557	152	0.230263	1.504298	182	0.302198	41.767810	273	0.344322	0.234000	0.222310	
310	0.270968	366	0.046448	39	0.487179	285	0.375439	11.560450	158	0.253165	1.504368	152	0.289474	41.767938	285	0.375439	0.227000	0.222311	
373	0.300268	335	0.053731	39	0.487179	253	0.367589	11.559771	185	0.297297	1.503835	188	0.303191	41.768138	253	0.367589	0.242000	0.222313	
331	0.265861	339	0.082596	35	0.628571	295	0.281356	11.559179	171	0.251462	1.503989	160	0.281250	41.768299	295	0.281356	0.221000	0.222313	
344	0.299419	371	0.051213	36	0.722222	249	0.297189	11.558361	163	0.312883	1.503919	181	0.287293	41.768183	249	0.297189	0.222000	0.222313	
336	0.294643	336	0.047619	35	0.514286	293	0.337884	11.557740	189	0.317460	1.504074	147	0.265306	41.768086	293	0.337884	0.232000	0.222314	
350	0.280000	355	0.067606	28	0.392857	267	0.318352	11.557263	167	0.305389	1.504034	183	0.256831	41.768051	267	0.318352	0.218000	0.222313	
355	0.270423	332	0.054217	36	0.583333	277	0.288809	11.556771	177	0.242938	1.503137	178	0.297753	41.767721	277	0.288809	0.215000	0.222313	
348	0.324713	356	0.061798	34	0.647059	262	0.339695	11.556252	175	0.280000	1.502952	173	0.369942	41.767505	262	0.339695	0.246000	0.222315	
347	0.305476	327	0.036697	46	0.434783	280	0.307143	11.555512	170	0.294118	1.503832	177	0.316384	41.767461	280	0.307143	0.224000	0.222315	
351	0.316239	337	0.047478	37	0.378378	275	0.283636	11.554723	179	0.363128	1.504239	172	0.267442	41.767368	275	0.283636	0.219000	0.222315	
335	0.310448	333	0.060060	38	0.552632	294	0.265306	11.554131	165	0.327273	1.504224	170	0.294118	41.767220	294	0.265306	0.223000	0.222315	
345	0.318841	338	0.044379	29	0.586207	288	0.315972	11.553634	182	0.296703	1.503812	163	0.343558	41.766911	288	0.315972	0.233000	0.222316	
400	0.307500	335	0.044776	21	0.571429	244	0.311475	11.553118	224	0.308036	1.504207	176	0.306818	41.766848	244	0.311475	0.226000	0.222317	
357	0.254902	337	0.044510	30	0.600000	276	0.260870	11.552529	192	0.255208	1.504285	165	0.254545	41.766750	276	0.260870	0.196000	0.222314	
357	0.319328	348	0.040230	37	0.594595	258	0.313953	11.551758	167	0.311377	1.504002	190	0.326316	41.766127	258	0.313953	0.231000	0.222315	
332	0.286145	347	0.037464	33	0.454545	288	0.343750	11.550882	161	0.291925	1.505381	171	0.280702	41.766116	288	0.343750	0.222000	0.222315	
347	0.268012	349	0.045845	34	0.588235	270	0.277778	11.550380	178	0.286517	1.504551	169	0.248521	41.766117	270	0.277778	0.204000	0.222313	
348	0.250000	329	0.085106	35	0.571429	288	0.298611	11.549875	180	0.266667	1.504598	168	0.232143	41.765844	288	0.298611	0.221000	0.222313	
356	0.238764	344	0.066860	33	0.606061	267	0.243446	11.549057	167	0.275449	1.503903	189	0.206349	41.765647	267	0.243446	0.193000	0.222309	
330	0.281818	344	0.078488	39	0.487179	287	0.243902	11.548376	175	0.291429	1.502827	155	0.270968	41.765330	287	0.243902	0.209000	0.222308	
357	0.288515	335	0.068657	34	0.558824	274	0.321168	11.548104	174	0.333333	1.503281	183	0.245902	41.765158	274	0.321168	0.233000	0.222309	
344	0.281977	329	0.075988	38	0.552632	289	0.290657	11.547601	159	0.295597	1.502658	185	0.270270	41.764889	289	0.290657	0.227000	0.222309	
347	0.293948	334	0.077844	39	0.589744	280	0.260714	11.547105	167	0.299401	1.502278	180	0.288889	41.764681	280	0.260714	0.224000	0.222310	
362	0.339779	339	0.044248	41	0.536585	258	0.290698	11.546769	183	0.338798	1.502236	179	0.340782	41.764300	258	0.290698	0.235000	0.222311	
346	0.280347	336	0.071429	48	0.541667	270	0.307407	11.546471	186	0.284946	1.503316	160	0.275000	41.763903	270	0.307407	0.230000	0.222312	
359	0.309192	349	0.057307	35	0.657143	257	0.315175	11.545778	182	0.335165	1.501787	177	0.282486	41.763695	257	0.315175	0.235000	0.222313	
318	0.292453	362	0.074586	31	0.741935	289	0.301038	11.544616	146	0.383562	1.501230	172	0.215116	41.763460	289	0.301038	0.230000	0.222314	
351	0.299145	336	0.086310	35	0.771429	278	0.244604	11.544420	166	0.343373	1.499786	185	0.259459	41.763355	278	0.244604	0.229000	0.222315	
352	0.278409	331	0.051360	39	0.410256	278	0.298561	11.543998	169	0.284024	1.499548	183	0.273224	41.763107	278	0.298561	0.214000	0.222314	
335	0.304478	351	0.042735	20	0.550000	294	0.268707	11.543290	165	0.321212	1.498507	170	0.288235	41.762887	294	0.268707	0.207000	0.222312	
316	0.250000	349	0.034384	42	0.476190	293	0.269625	11.542671	154	0.253247	1.496989	162	0.246914	41.762547	293	0.269625	0.190000	0.222309	
327	0.278287	335	0.050746	39	0.512821	299	0.304348	11.542102	154	0.266234	1.496120	173	0.289017	41.762313	299	0.304348	0.219000	0.222308	
348	0.284483	318	0.066038	42	0.452381	292	0.291096	11.541515	174	0.293103	1.496496	174	0.275862	41.761942	292	0.291096	0.224000	0.222308	
323	0.281734	356	0.064607	33	0.666667	288	0.256944	11.541072	168	0.327381	1.496665	155	0.232258	41.761661	288	0.256944	0.210000	0.222307	
313	0.319489	369	0.086721	26	0.576923	292	0.246575	11.540767	140	0.328571	1.496775	173	0.312139	41.761268	292	0.246575	0.219000	0.222307	
361	0.354571	328	0.057927	34	0.470588	277	0.277978	11.540322	190	0.373684	1.497285	171	0.333333	41.760731	277	0.277978	0.240000	0.222309	
334	0.326347	382	0.086387	27	0.703704	257	0.326848	11.539912	156	0.378205	1.497678	178	0.280899	41.760431	257	0.326848	0.245000	0.222311	
334	0.293413	311	0.057878	39	0.615385	316	0.313291	11.539410	172	0.255814	1.497593	162	0.333333	41.760189	316	0.313291	0.239000	0.222313	
377	0.318302	338	0.056213	32	0.656250	253	0.268775	11.538963	194	0.355670	1.498222	183	0.278689	41.759892	253	0.268775	0.228000	0.222314	
347	0.253602	344	0.069767	35	0.428571	274	0.375912	11.538500	170	0.247059	1.498955	177	0.259887	41.759533	274	0.375912	0.230000	0.222315	
375	0.269333	330	0.060606	36	0.500000	259	0.409266	11.538072	199	0.276382	1.501575	176	0.261364	41.759452	259	0.409266	0.245000	0.222317	
334	0.290419	335	0.074627	36	0.583333	295	0.196610	11.537635	150	0.320000	1.500575	184	0.266304	65.108670	295	0.196610	0.201000	0.222315	
350	0.320000	341	0.067449	26	0.538462	283	0.321555	11.537197	182	0.296703	1.499842	168	0.345238	45.979967	283	0.321555	0.240000	0.222317	
352	0.278409	350	0.060000	32	0.500000	266	0.353383	11.536736	166	0.265060	1.500493	186	0.290323	41.951481	266	0.353383	0.229000	0.222318	
338	0.281065	345	0.049275	28	0.464286	289	0.349481	11.536303	171	0.327485	1.500571	167	0.233533	41.959407	289	0.349481	0.226000	0.222318	
362	0.281768	335	0.065672	22	0.409091	281	0.295374	11.535885	180	0.305556	1.499858	182	0.258242	41.964958	281	0.295374	0.216000	0.222317	
328	0.320122	365	0.052055	23	0.434783	284	0.376761	11.535491	174	0.339080	1.499631	154	0.298701	41.973670	284	0.376761	0.241000	0.222319	
373	0.300268	316	0.053797	36	0.611111	275	0.258182	11.535087	175	0.320000	1.500110	198	0.282828	41.985158	275	0.258182	0.222000	0.222319	
320	0.246875	370	0.081081	32	0.562500	278	0.258993	11.534728	174	0.270115	1.500637	146	0.219178	41.989259	278	0.258993	0.199000	0.222317	
353	0.283286	339	0.064897	29	0.344828	279	0.279570	11.534402	180	0.272222	1.500335	173	0.294798	41.988412	279	0.279570	0.210000	0.222315	
348	0.244253	344	0.078488	41	0.536585	267	0.258427	11.534092	176	0.238636	1.500100	172	0.250000	41.983949	267	0.258427	0.203000	0.222313	
334	0.326347	349	0.063037	38	0.631579	279	0.197133	11.533764	164	0.310976	1.499659	170	0.341176	41.978204	279	0.197133	0.210000	0.222312	
371	0.304582	331	0.042296	36	0.361111	262	0.297710	11.533468	184	0.304348	1.500848	187	0.304813	35.595208	262	0.297710	0.218000	0.222311	
334	0.278443	362	0.074586	32	0.718750	272	0.257353	11.533203	168	0.255952	1.502303	166	0.301205	41.920442	272	0.257353	0.213000	0.222310	
355	0.309859	354	0.064972	31	0.548387	260	0.257692	11.532942	193	0.264249	1.506119	162	0.364198	41.914517	260	0.257692	0.217000	0.222310	
301	0.265781	383	0.054830	42	0.619048	274	0.255474	11.532671	162	0.283951	1.506608	139	0.244604	41.911275	274	0.255474	0.197000	0.222307	
375	0.312000	331	0.042296	29	0.586207	265	0.279245	11.532424	183	0.295082	1.506320	192	0.328125	41.900732	265	0.279245	0.222000	0.222307	
332	0.331325	334	0.056886	45	0.666667	289	0.266436	11.532176	162	0.314815	1.506800	170	0.347059	41.898545	289	0.266436	0.236000	0.222308	
324	0.311728	333	0.051051	38	0.605263	305	0.301639	11.531947	150	0.346667	1.506838	174	0.281609	41.895613	305	0.301639	0.233000	0.222310	
344	0.299419	350	0.102857	39	0.538462	267	0.303371	11.531723	170	0.323529	1.506665	174	0.275862	41.892194	267	0.303371	0.241000	0.222312	
328	0.353659	341	0.079179	46	0.521739	285	0.294737	11.531529	154	0.402597	1.505862	174	0.310345	41.893824	285	0.294737	0.251000	0.222315	
340	0.170588	347	0.074928	47	0.638298	266	0.300752	21.920173	166	0.096386	1.504190	174	0.241379	41.893840	266	0.300752	0.194000	0.222312	
319	0.238245	349	0.097421	36	0.750000	296	0.270270	19.842114	166	0.204819	1.498778	153	0.274510	41.894478	296	0.270270	0.217000	0.222311	
331	0.280967	347	0.083573	45	0.644444	277	0.281588	11.613491	160	0.212500	1.493305	171	0.345029	41.885012	277	0.281588	0.229000	0.222312	
350	0.311429	325	0.049231	38	0.473684	287	0.212544	11.612847	180	0.361111	1.493374	170	0.258824	41.881658	287	0.212544	0.204000	0.222310	
359	0.300836	341	0.067449	27	0.518519	273	0.307692	11.624191	175	0.337143	1.492917	184	0.266304	41.878187	273	0.307692	0.229000	0.222310	
346	0.297688	343	0.058309	32	0.531250	279	0.293907	11.628396	186	0.279570	1.492164	160	0.318750	41.881998	279	0.293907	0.222000	0.222310	
353	0.328612	336	0.041667	24	0.625000	287	0.271777	11.629487	167	0.287425	1.492350	186	0.365591	41.883233	287	0.271777	0.223000	0.222311	
332	0.346386	341	0.032258	45	0.511111	282	0.375887	11.633078	182	0.302198	1.492771	150	0.400000	41.883298	282	0.375887	0.255000	0.222314	
345	0.339130	339	0.056047	27	0.370370	289	0.252595	11.641305	196	0.331633	1.493678	149	0.348993	41.893113	289	0.252595	0.219000	0.222314	
339	0.312684	360	0.047222	33	0.606061	268	0.231343	11.646710	164	0.292683	1.495948	175	0.331429	41.888815	268	0.231343	0.205000	0.222312	
360	0.311111	338	0.071006	35	0.371429	267	0.292135	11.635873	179	0.307263	1.496120	181	0.314917	41.886863	267	0.292135	0.227000	0.222312	
338	0.284024	368	0.081522	25	0.480000	269	0.312268	11.633315	184	0.293478	1.496058	154	0.272727	41.888392	269	0.312268	0.222000	0.222312	
353	0.286119	328	0.057927	34	0.382353	285	0.287719	11.631598	175	0.268571	1.495327	178	0.303371	41.888391	285	0.287719	0.215000	0.222312	
370	0.318919	346	0.023121	25	0.560000	259	0.239382	11.625528	195	0.333333	1.495330	175	0.302857	41.891426	259	0.239382	0.202000	0.222309	
355	0.318310	317	0.066246	37	0.459459	291	0.298969	11.626248	195	0.333333	1.495282	160	0.300000	41.892903	291	0.298969	0.238000	0.222311	
359	0.286908	356	0.073034	31	0.580645	254	0.275591	11.626467	174	0.258621	1.495362	185	0.313514	41.894802	254	0.275591	0.217000	0.222310	
345	0.281159	365	0.052055	25	0.600000	265	0.252830	11.622185	170	0.311765	1.494869	175	0.251429	41.895450	265	0.252830	0.198000	0.222308	
362	0.320442	340	0.052941	38	0.368421	260	0.242308	11.624949	184	0.320652	1.494389	178	0.320225	41.893609	260	0.242308	0.211000	0.222306	
345	0.318841	331	0.045317	44	0.522727	280	0.246429	11.633941	191	0.319372	1.494468	154	0.318182	41.891799	280	0.246429	0.217000	0.222306	
330	0.269697	355	0.039437	30	0.466667	285	0.378947	11.639184	174	0.258621	1.494499	156	0.282051	41.881805	285	0.378947	0.225000	0.222306	
365	0.317808	321	0.040498	30	0.600000	284	0.299296	11.637143	173	0.341040	1.494275	192	0.296875	41.894018	284	0.299296	0.232000	0.222307	
353	0.291785	354	0.098870	25	0.360000	268	0.317164	11.643892	170	0.211765	1.494204	183	0.366120	41.894833	268	0.317164	0.232000	0.222308	
336	0.241071	352	0.059659	46	0.478261	266	0.263158	11.642677	157	0.292994	1.494338	179	0.195531	41.892558	266	0.263158	0.194000	0.222305	
354	0.389831	347	0.051873	43	0.581395	256	0.339844	11.642291	167	0.395210	1.351234	187	0.385027	41.893565	256	0.339844	0.268000	0.222310	
322	0.338509	339	0.058997	29	0.482759	310	0.280645	11.650074	170	0.317647	1.492719	152	0.361842	41.900979	310	0.280645	0.230000	0.222311	
339	0.253687	333	0.066066	35	0.542857	293	0.238908	11.656498	155	0.290323	1.493285	184	0.222826	41.898403	293	0.238908	0.197000	0.222308	
349	0.320917	348	0.063218	38	0.710526	265	0.147170	11.654040	186	0.311828	1.492224	163	0.331288	41.897799	265	0.147170	0.200000	0.222306	
343	0.373178	341	0.038123	46	0.456522	270	0.277778	11.657024	177	0.327684	1.492361	166	0.421687	41.741961	270	0.277778	0.237000	0.222307	
335	0.244776	367	0.065395	34	0.588235	264	0.280303	11.661200	161	0.316770	2.456565	174	0.178161	41.888177	264	0.280303	0.200000	0.222305	
308	0.275974	350	0.054286	36	0.388889	306	0.235294	11.662914	167	0.299401	2.076891	141	0.248227	41.885322	306	0.235294	0.190000	0.222301	
330	0.278788	355	0.067606	25	0.680000	290	0.320690	11.663440	158	0.303797	1.502410	172	0.255814	41.882405	290	0.320690	0.226000	0.222302	
326	0.248466	346	0.078035	42	0.333333	286	0.300699	11.664561	162	0.228395	1.502023	164	0.268293	41.886468	286	0.300699	0.208000	0.222300	
343	0.233236	347	0.063401	38	0.578947	272	0.297794	11.660091	171	0.228070	1.501574	172	0.238372	41.887748	272	0.297794	0.205000	0.222298	
368	0.250000	331	0.054381	32	0.406250	269	0.382900	11.653938	200	0.265000	1.501052	168	0.232143	41.884101	269	0.382900	0.226000	0.222299	
360	0.227778	342	0.055556	30	0.200000	268	0.343284	11.647025	173	0.196532	1.499970	187	0.256684	41.896382	268	0.343284	0.199000	0.222296	
330	0.306061	351	0.068376	32	0.562500	287	0.337979	8.567547	153	0.326797	1.499297	177	0.288136	41.893458	287	0.337979	0.240000	0.222298	
327	0.302752	357	0.081232	43	0.627907	273	0.300366	11.627149	145	0.317241	1.498687	182	0.291209	41.899965	273	0.300366	0.237000	0.222300	
316	0.322785	356	0.067416	34	0.588235	294	0.421769	11.624385	166	0.367470	1.497789	150	0.273333	41.899054	294	0.421769	0.270000	0.222305	
346	0.277457	354	0.081921	27	0.444444	273	0.263736	11.629637	196	0.270408	1.496917	150	0.286667	64.854093	273	0.263736	0.209000	0.222304	
337	0.252226	334	0.044910	40	0.425000	289	0.311419	11.623564	169	0.272189	1.496167	168	0.232143	42.073263	289	0.311419	0.207000	0.222302	
330	0.293939	336	0.080357	37	0.513514	297	0.350168	11.621420	158	0.291139	1.495548	172	0.296512	42.073635	297	0.350168	0.247000	0.222305	
330	0.315152	347	0.077810	31	0.580645	292	0.339041	11.620722	166	0.337349	1.495829	164	0.292683	42.085411	292	0.339041	0.248000	0.222307	
360	0.291667	336	0.053571	32	0.656250	272	0.275735	11.629016	180	0.316667	1.495824	180	0.266667	42.087502	272	0.275735	0.219000	0.222307	
359	0.264624	337	0.059347	35	0.314286	269	0.330855	11.634550	182	0.263736	1.495334	177	0.265537	42.087040	269	0.330855	0.215000	0.222306	
337	0.272997	360	0.069444	34	0.529412	269	0.342007	11.630772	162	0.283951	1.495267	175	0.262857	42.095384	269	0.342007	0.227000	0.222307	
326	0.245399	364	0.068681	30	0.333333	280	0.264286	11.627865	157	0.203822	1.494455	169	0.284024	42.105261	280	0.264286	0.189000	0.222303	
343	0.323615	349	0.080229	32	0.343750	276	0.351449	11.625395	171	0.333333	1.494415	172	0.313953	42.106431	276	0.351449	0.247000	0.222306	
333	0.258258	334	0.053892	42	0.500000	291	0.336770	11.634869	154	0.253247	1.494100	179	0.262570	42.114506	291	0.336770	0.223000	0.222306	
335	0.301493	330	0.069697	29	0.482759	306	0.212418	11.630402	173	0.312139	1.493522	162	0.290123	42.119928	306	0.212418	0.203000	0.222304	
354	0.310734	352	0.048295	29	0.551724	265	0.324528	11.631153	172	0.348837	1.493662	182	0.274725	42.114751	265	0.324528	0.229000	0.222304	
362	0.323204	342	0.067251	30	0.500000	266	0.240602	11.640185	181	0.298343	1.493891	181	0.348066	42.121312	266	0.240602	0.219000	0.222304	
351	0.290598	335	0.071642	38	0.605263	276	0.329710	11.637972	166	0.283133	1.493688	185	0.297297	42.118086	276	0.329710	0.240000	0.222306	
347	0.331412	360	0.066667	37	0.594595	256	0.277344	11.640634	175	0.320000	1.493170	172	0.343023	42.126629	256	0.277344	0.232000	0.222307	
326	0.371166	347	0.069164	25	0.400000	302	0.317881	11.649442	161	0.366460	1.493746	165	0.375758	42.133126	302	0.317881	0.251000	0.222310	
340	0.314706	351	0.056980	41	0.585366	268	0.317164	11.656430	167	0.293413	1.493540	173	0.335260	42.144621	268	0.317164	0.236000	0.222312	
368	0.252717	334	0.065868	38	0.578947	260	0.211538	11.659180	161	0.217391	1.493646	207	0.280193	42.166477	260	0.211538	0.192000	0.222309	
323	0.287926	361	0.063712	47	0.574468	269	0.323420	11.654344	153	0.287582	1.492747	170	0.288235	42.162544	269	0.323420	0.230000	0.222309	
366	0.303279	342	0.093567	25	0.560000	267	0.303371	11.658769	199	0.301508	1.492983	167	0.305389	42.166190	267	0.303371	0.238000	0.222311	
337	0.338279	334	0.050898	40	0.725000	289	0.231834	11.665333	175	0.302857	1.493609	162	0.376543	42.170294	289	0.231834	0.227000	0.222312	
341	0.255132	324	0.104938	41	0.512195	294	0.285714	11.667472	160	0.243750	1.501089	181	0.265193	42.165181	294	0.285714	0.226000	0.222312	
346	0.291908	337	0.071217	36	0.444444	281	0.277580	11.666715	167	0.281437	1.503957	179	0.301676	42.168901	281	0.277580	0.219000	0.222312	
326	0.282209	333	0.066066	27	0.592593	314	0.299363	11.666447	167	0.287425	1.503839	159	0.276730	42.168447	314	0.299363	0.224000	0.222312	
319	0.316614	354	0.070621	45	0.533333	282	0.241135	11.670213	160	0.300000	1.503644	159	0.333333	42.160773	282	0.241135	0.218000	0.222311	
345	0.298551	348	0.066092	38	0.394737	269	0.312268	11.672365	170	0.300000	1.503797	175	0.297143	42.158925	269	0.312268	0.225000	0.222312	
316	0.338608	367	0.062670	36	0.722222	281	0.270463	11.668678	145	0.413793	1.503769	171	0.274854	42.165592	281	0.270463	0.232000	0.222313	
335	0.250746	347	0.048991	41	0.609756	277	0.252708	13.618550	175	0.245714	1.503873	160	0.256250	42.168290	277	0.252708	0.196000	0.222310	
346	0.257225	346	0.037572	32	0.593750	276	0.275362	11.690550	169	0.242604	1.503747	177	0.271186	42.169977	276	0.275362	0.197000	0.222307	
347	0.291066	336	0.038690	31	0.709677	286	0.237762	11.692478	159	0.251572	1.503596	188	0.324468	42.166909	286	0.237762	0.204000	0.222305	
361	0.326870	352	0.056818	28	0.428571	259	0.220077	11.693310	182	0.351648	1.503793	179	0.301676	42.157637	259	0.220077	0.207000	0.222303	
329	0.337386	338	0.065089	31	0.451613	302	0.241722	11.699760	166	0.271084	1.503784	163	0.404908	42.148800	302	0.241722	0.220000	0.222303	
336	0.261905	360	0.061111	27	0.518519	277	0.270758	11.702410	182	0.285714	2.278805	154	0.233766	42.149339	277	0.270758	0.199000	0.222300	
