Rate	34.48
RJ Local Transform Add / Remove	34.48
Local Transform Move	3.45
Local Transform Change Scale	27.59
Rate Tried	% Accepted	RJ Local Transform Add / Remove Tried	% Accepted	Local Transform Move Tried	% Accepted	Local Transform Change Scale Tried	% Accepted	Alpha 1 - Dev	Alpha 1 - Tried	Alpha 1 - Accepted	Sigma^2 1 - Dev	Sigma^2 1 - Tried	Sigma^2 1 - Accepted	VarRates - Dev	VarRates - Tried	VarRates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
318	0.213836	340	0.073529	54	0.500000	288	0.284722	12.227698	169	0.213018	2.353215	149	0.214765	46.876537	288	0.284722	0.202000	0.228159	
340	0.205882	368	0.092391	41	0.365854	251	0.199203	12.227698	173	0.213873	2.353215	167	0.197605	46.876537	251	0.199203	0.169000	0.228050	
342	0.298246	368	0.043478	24	0.416667	266	0.304511	12.227698	172	0.279070	1.927646	170	0.317647	38.488863	266	0.304511	0.209000	0.228014	
323	0.260062	336	0.038690	31	0.709677	310	0.303226	12.227698	172	0.267442	1.927646	151	0.251656	38.488863	310	0.303226	0.213000	0.227987	
337	0.302671	367	0.049046	32	0.687500	264	0.272727	12.227698	180	0.316667	1.927646	157	0.286624	38.488863	264	0.272727	0.214000	0.227961	
348	0.261494	347	0.054755	38	0.605263	267	0.269663	12.227698	179	0.290503	1.927646	169	0.230769	38.488863	267	0.269663	0.205000	0.227919	
333	0.288288	344	0.081395	33	0.636364	290	0.306897	12.227698	168	0.309524	1.927646	165	0.266667	38.488863	290	0.306897	0.234000	0.227930	
348	0.250000	349	0.042980	33	0.727273	270	0.303704	12.227698	189	0.275132	1.927646	159	0.220126	38.488863	270	0.303704	0.208000	0.227893	
347	0.253602	343	0.078717	34	0.588235	276	0.329710	12.227698	180	0.294444	1.927646	167	0.209581	38.488863	276	0.329710	0.226000	0.227890	
343	0.253644	338	0.065089	41	0.731707	278	0.377698	12.227698	176	0.289773	1.927646	167	0.215569	38.488863	278	0.377698	0.244000	0.227919	
336	0.205357	363	0.074380	42	0.452381	259	0.247104	12.227698	179	0.229050	1.927646	157	0.178344	38.488863	259	0.247104	0.179000	0.227830	
347	0.268012	343	0.049563	35	0.600000	275	0.378182	12.227698	167	0.263473	1.796300	180	0.272222	38.488863	275	0.378182	0.235000	0.227843	
333	0.291291	338	0.047337	37	0.378378	292	0.236301	12.227698	158	0.348101	1.796300	175	0.240000	38.488863	292	0.236301	0.196000	0.227785	
345	0.266667	346	0.040462	30	0.466667	279	0.293907	12.227698	173	0.289017	1.796300	172	0.244186	38.488863	279	0.293907	0.202000	0.227739	
345	0.301449	333	0.045045	33	0.424242	289	0.252595	12.227698	173	0.294798	1.796300	172	0.308140	38.488863	289	0.252595	0.206000	0.227699	
330	0.293939	333	0.057057	35	0.485714	302	0.274834	12.227698	154	0.357143	1.796300	176	0.238636	38.488863	302	0.274834	0.216000	0.227678	
324	0.268519	359	0.083565	43	0.604651	274	0.324818	12.227698	144	0.319444	1.796300	180	0.227778	38.488863	274	0.324818	0.232000	0.227686	
334	0.212575	346	0.069364	40	0.600000	280	0.328571	12.227698	172	0.238372	1.796300	162	0.185185	38.488863	280	0.328571	0.211000	0.227656	
330	0.290909	364	0.098901	34	0.617647	272	0.238971	12.227698	172	0.302326	1.721168	158	0.278481	38.488863	272	0.238971	0.218000	0.227639	
344	0.247093	326	0.092025	28	0.607143	302	0.274834	12.227698	160	0.287500	1.721168	184	0.211957	38.488863	302	0.274834	0.215000	0.227616	
353	0.209632	359	0.089136	30	0.533333	258	0.321705	12.227698	166	0.240964	1.721168	187	0.181818	38.488863	258	0.321705	0.205000	0.227576	
337	0.379822	361	0.041551	31	0.677419	271	0.295203	12.227698	175	0.268571	0.985247	162	0.500000	38.488863	271	0.295203	0.244000	0.227605	
348	0.204023	343	0.069971	42	0.666667	267	0.307116	12.227698	168	0.238095	1.888166	180	0.172222	38.488863	267	0.307116	0.205000	0.227565	
350	0.377143	358	0.064246	36	0.638889	256	0.332031	12.227698	192	0.364583	1.477506	158	0.392405	38.488863	256	0.332031	0.263000	0.227628	
337	0.347181	383	0.083551	37	0.648649	243	0.275720	12.227698	185	0.345946	1.477506	152	0.348684	38.488863	243	0.275720	0.240000	0.227650	
344	0.264535	328	0.073171	30	0.600000	298	0.268456	12.227698	180	0.233333	1.477506	164	0.298780	38.488863	298	0.268456	0.213000	0.227624	
340	0.338235	357	0.081232	28	0.571429	275	0.316364	12.227698	165	0.345455	1.477506	175	0.331429	38.488863	275	0.316364	0.247000	0.227658	
337	0.320475	338	0.062130	33	0.545455	292	0.280822	12.227698	173	0.329480	1.477506	164	0.310976	38.488863	292	0.280822	0.229000	0.227660	
341	0.258065	343	0.058309	32	0.468750	284	0.327465	12.227698	165	0.284848	1.477506	176	0.232955	38.488863	284	0.327465	0.216000	0.227640	
344	0.305233	329	0.051672	41	0.609756	286	0.363636	12.227698	168	0.321429	1.477506	176	0.289773	38.488863	286	0.363636	0.251000	0.227681	
371	0.299191	337	0.056380	33	0.575758	259	0.312741	12.227698	175	0.285714	1.477506	196	0.311224	38.488863	259	0.312741	0.230000	0.227685	
358	0.254190	333	0.060060	38	0.473684	271	0.439114	12.227698	173	0.271676	1.477506	185	0.237838	38.488863	271	0.439114	0.248000	0.227721	
351	0.313390	338	0.056213	34	0.588235	277	0.220217	12.227698	173	0.346821	1.477506	178	0.280899	65.439836	277	0.220217	0.210000	0.227690	
335	0.268657	340	0.070588	41	0.463415	284	0.207746	12.227698	152	0.276316	1.477506	183	0.262295	65.439836	284	0.207746	0.192000	0.227627	
315	0.215873	360	0.100000	36	0.444444	289	0.231834	12.227698	141	0.177305	1.477506	174	0.247126	65.439836	289	0.231834	0.187000	0.227556	
344	0.293605	341	0.082111	22	0.545455	293	0.204778	11.380236	166	0.295181	1.477506	178	0.292135	65.439836	293	0.204778	0.201000	0.227510	
342	0.266082	345	0.078261	25	0.480000	288	0.180556	11.380236	184	0.244565	1.477506	158	0.291139	65.439836	288	0.180556	0.182000	0.227431	
335	0.250746	332	0.090361	39	0.487179	294	0.224490	11.380236	168	0.261905	1.477506	167	0.239521	53.380678	294	0.224490	0.199000	0.227382	
322	0.288820	351	0.071225	39	0.589744	288	0.201389	11.380236	170	0.329412	1.477506	152	0.243421	53.380678	288	0.201389	0.199000	0.227332	
337	0.290801	337	0.041543	39	0.589744	287	0.184669	11.380236	158	0.297468	1.477506	179	0.284916	53.380678	287	0.184669	0.188000	0.227264	
331	0.380665	352	0.048295	33	0.666667	284	0.271127	11.380236	142	0.359155	1.477506	189	0.396825	27.008117	284	0.271127	0.242000	0.227290	
364	0.307692	339	0.076696	39	0.487179	258	0.391473	11.380236	181	0.265193	1.477506	183	0.349727	27.008117	258	0.391473	0.258000	0.227343	
352	0.357955	343	0.081633	24	0.458333	281	0.387900	11.380236	187	0.336898	1.477506	165	0.381818	27.008117	281	0.387900	0.274000	0.227423	
363	0.280992	344	0.066860	25	0.400000	268	0.380597	11.380236	196	0.301020	1.477506	167	0.257485	27.008117	268	0.380597	0.237000	0.227439	
333	0.276276	346	0.057803	29	0.482759	292	0.352740	11.380236	165	0.296970	1.477506	168	0.255952	27.008117	292	0.352740	0.229000	0.227442	
329	0.273556	353	0.050992	45	0.511111	273	0.340659	11.380236	146	0.294521	1.477506	183	0.256831	27.008117	273	0.340659	0.224000	0.227436	
337	0.284866	338	0.053254	33	0.727273	292	0.363014	11.380236	171	0.286550	1.477506	166	0.283133	27.008117	292	0.363014	0.244000	0.227465	
359	0.208914	334	0.080838	42	0.619048	265	0.392453	11.380236	188	0.218085	1.477506	171	0.198830	27.008117	265	0.392453	0.232000	0.227472	
341	0.331378	332	0.042169	34	0.588235	293	0.406143	11.380236	162	0.395062	1.156766	179	0.273743	27.008117	293	0.406143	0.266000	0.227538	
323	0.399381	368	0.059783	29	0.482759	280	0.325000	11.380236	167	0.341317	1.156766	156	0.461538	31.027964	280	0.325000	0.256000	0.227586	
336	0.339286	379	0.042216	28	0.571429	257	0.443580	11.380236	170	0.376471	1.593432	166	0.301205	31.027964	257	0.443580	0.260000	0.227641	
364	0.271978	341	0.052786	36	0.416667	259	0.266409	11.380236	178	0.292135	1.593432	186	0.252688	51.436370	259	0.266409	0.201000	0.227596	
351	0.236467	343	0.078717	37	0.540541	269	0.241636	11.380236	169	0.242604	1.593432	182	0.230769	51.436370	269	0.241636	0.195000	0.227541	
343	0.265306	330	0.057576	47	0.489362	280	0.257143	11.380236	179	0.279330	1.593432	164	0.250000	51.436370	280	0.257143	0.205000	0.227503	
326	0.312883	362	0.058011	39	0.589744	273	0.252747	11.380236	170	0.341176	1.593432	156	0.282051	51.436370	273	0.252747	0.215000	0.227482	
324	0.274691	360	0.052778	35	0.371429	281	0.288256	11.380236	165	0.254545	1.593432	159	0.295597	51.436370	281	0.288256	0.202000	0.227439	
355	0.326761	320	0.087500	40	0.375000	285	0.294737	11.380236	179	0.312849	1.593432	176	0.340909	51.436370	285	0.294737	0.243000	0.227465	
377	0.320955	311	0.064309	33	0.575758	279	0.272401	11.380236	201	0.303483	1.593432	176	0.340909	51.436370	279	0.272401	0.236000	0.227479	
355	0.281690	359	0.066852	32	0.437500	254	0.240157	11.380236	178	0.286517	1.593432	177	0.276836	51.436370	254	0.240157	0.199000	0.227432	
326	0.291411	349	0.048711	36	0.638889	289	0.235294	11.380236	169	0.325444	1.593432	157	0.254777	51.436370	289	0.235294	0.203000	0.227391	
356	0.283708	363	0.068871	29	0.482759	252	0.277778	11.380236	182	0.263736	1.593432	174	0.304598	51.436370	252	0.277778	0.210000	0.227362	
334	0.281437	352	0.025568	37	0.648649	277	0.285199	11.380236	186	0.241935	1.593432	148	0.331081	51.436370	277	0.285199	0.206000	0.227326	
353	0.249292	349	0.051576	32	0.468750	266	0.255639	11.380236	179	0.284916	1.593432	174	0.212644	51.436370	266	0.255639	0.189000	0.227263	
316	0.268987	389	0.089974	32	0.656250	263	0.258555	11.380236	154	0.292208	1.593432	162	0.246914	51.436370	263	0.258555	0.209000	0.227232	
338	0.304734	338	0.073964	25	0.600000	299	0.220736	11.380236	173	0.317919	1.593432	165	0.290909	51.436370	299	0.220736	0.209000	0.227202	
368	0.296196	336	0.041667	28	0.321429	268	0.231343	11.380236	177	0.282486	1.593432	191	0.308901	51.436370	268	0.231343	0.194000	0.227147	
349	0.260745	323	0.052632	39	0.461538	289	0.224913	11.380236	155	0.251613	1.593432	194	0.268041	51.436370	289	0.224913	0.191000	0.227087	
315	0.231746	364	0.054945	31	0.322581	290	0.244828	11.380236	165	0.254545	1.593432	150	0.206667	51.436370	290	0.244828	0.174000	0.227000	
352	0.275568	354	0.050847	27	0.518519	267	0.299625	11.380236	180	0.266667	1.593432	172	0.284884	51.436370	267	0.299625	0.209000	0.226970	
340	0.288235	341	0.070381	32	0.437500	287	0.331010	11.380236	174	0.304598	1.593432	166	0.271084	51.436370	287	0.331010	0.231000	0.226977	
345	0.289855	335	0.059701	26	0.538462	294	0.241497	11.380236	167	0.311377	1.593432	178	0.269663	51.436370	294	0.241497	0.205000	0.226941	
327	0.318043	345	0.069565	37	0.486486	291	0.223368	11.380236	159	0.345912	1.593432	168	0.291667	51.436370	291	0.223368	0.211000	0.226914	
311	0.350482	364	0.049451	33	0.606061	292	0.236301	11.380236	154	0.389610	1.593432	157	0.312102	51.436370	292	0.236301	0.216000	0.226897	
353	0.271955	333	0.069069	41	0.414634	273	0.161172	11.380236	176	0.278409	1.593432	177	0.265537	51.436370	273	0.161172	0.180000	0.226820	
373	0.249330	315	0.079365	29	0.551724	283	0.388693	11.380236	182	0.219780	1.593432	191	0.277487	31.560937	283	0.388693	0.244000	0.226848	
370	0.251351	313	0.079872	41	0.463415	276	0.405797	11.380236	179	0.240223	1.593432	191	0.261780	31.560937	276	0.405797	0.249000	0.226884	
357	0.302521	342	0.061404	40	0.525000	261	0.275862	11.380236	178	0.308989	1.593432	179	0.296089	59.426214	261	0.275862	0.222000	0.226876	
357	0.280112	341	0.052786	32	0.562500	270	0.270370	11.380236	208	0.331731	1.593432	149	0.208054	59.426214	270	0.270370	0.209000	0.226847	
336	0.255952	363	0.060606	30	0.533333	271	0.214022	11.380236	160	0.262500	1.593432	176	0.250000	59.426214	271	0.214022	0.182000	0.226774	
391	0.327366	317	0.094637	29	0.724138	263	0.167300	11.380236	185	0.297297	1.593432	206	0.354369	59.426214	263	0.167300	0.223000	0.226768	
363	0.280992	292	0.058219	31	0.451613	314	0.264331	11.380236	199	0.361809	1.593432	164	0.182927	48.110775	314	0.264331	0.216000	0.226751	
379	0.379947	348	0.040230	27	0.518519	246	0.223577	11.380236	176	0.261364	0.836112	203	0.482759	48.110775	246	0.223577	0.227000	0.226751	
335	0.379104	337	0.047478	39	0.487179	289	0.256055	11.380236	175	0.302857	0.876645	160	0.462500	48.110775	289	0.256055	0.236000	0.226766	
342	0.216374	349	0.088825	28	0.464286	281	0.281139	11.380236	189	0.248677	1.539471	153	0.176471	48.110775	281	0.281139	0.197000	0.226718	
349	0.240688	336	0.062500	39	0.435897	276	0.260870	11.380236	185	0.254054	1.333295	164	0.225610	48.110775	276	0.260870	0.194000	0.226666	
333	0.351351	367	0.054496	24	0.625000	276	0.246377	11.380236	172	0.331395	1.333295	161	0.372671	48.110775	276	0.246377	0.220000	0.226655	
359	0.309192	346	0.072254	34	0.647059	261	0.241379	11.380236	192	0.322917	1.333295	167	0.293413	48.110775	261	0.241379	0.221000	0.226646	
369	0.333333	357	0.061625	31	0.580645	243	0.218107	11.380236	185	0.275676	1.333295	184	0.391304	48.110775	243	0.218107	0.216000	0.226629	
344	0.267442	346	0.054913	39	0.307692	271	0.317343	11.380236	186	0.236559	1.333295	158	0.303797	48.110775	271	0.317343	0.209000	0.226601	
309	0.330097	349	0.054441	41	0.487805	301	0.282392	11.380236	136	0.308824	1.333295	173	0.346821	48.110775	301	0.282392	0.226000	0.226600	
372	0.271505	313	0.070288	29	0.379310	286	0.192308	11.380236	177	0.254237	1.333295	195	0.287179	48.110775	286	0.192308	0.189000	0.226540	
352	0.303977	362	0.055249	30	0.666667	256	0.261719	11.380236	189	0.280423	1.333295	163	0.331288	43.593358	256	0.261719	0.214000	0.226520	
305	0.265574	342	0.067251	53	0.528302	300	0.236667	11.380236	178	0.224719	1.333295	127	0.322835	43.593358	300	0.236667	0.203000	0.226483	
331	0.290030	342	0.073099	39	0.564103	288	0.288194	11.380236	166	0.313253	1.333295	165	0.266667	43.593358	288	0.288194	0.226000	0.226482	
336	0.300595	350	0.060000	28	0.535714	286	0.332168	11.380236	181	0.287293	1.333295	155	0.316129	43.593358	286	0.332168	0.232000	0.226491	
345	0.266667	340	0.035294	39	0.615385	276	0.333333	11.380236	170	0.258824	1.333295	175	0.274286	43.593358	276	0.333333	0.220000	0.226481	
372	0.266129	330	0.066667	23	0.391304	275	0.265455	11.380236	185	0.259459	1.333295	187	0.272727	43.593358	275	0.265455	0.203000	0.226444	
358	0.284916	324	0.058642	51	0.529412	267	0.258427	11.380236	182	0.285714	1.333295	176	0.284091	43.593358	267	0.258427	0.217000	0.226429	
365	0.210959	341	0.087977	38	0.631579	256	0.292969	11.380236	194	0.201031	1.333295	171	0.222222	43.593358	256	0.292969	0.206000	0.226397	
351	0.284900	372	0.045699	26	0.576923	251	0.294821	11.380236	211	0.265403	1.333295	140	0.314286	43.593358	251	0.294821	0.206000	0.226365	
370	0.364865	339	0.050147	28	0.464286	263	0.281369	11.380236	158	0.379747	1.333295	212	0.353774	43.593358	263	0.281369	0.239000	0.226385	
342	0.321637	343	0.049563	39	0.461538	276	0.311594	11.380236	183	0.295082	1.333295	159	0.352201	43.593358	276	0.311594	0.231000	0.226392	
356	0.300562	376	0.058511	35	0.457143	233	0.291845	11.380236	177	0.271186	1.333295	179	0.329609	43.593358	233	0.291845	0.213000	0.226371	
382	0.303665	346	0.043353	25	0.520000	247	0.295547	11.380236	183	0.256831	1.333295	199	0.346734	43.593358	247	0.295547	0.217000	0.226356	
351	0.321937	360	0.061111	38	0.500000	251	0.227092	11.380236	181	0.337017	1.333295	170	0.305882	43.593358	251	0.227092	0.211000	0.226332	
352	0.332386	378	0.044974	28	0.464286	242	0.272727	11.380236	156	0.288462	1.333295	196	0.367347	43.593358	242	0.272727	0.213000	0.226312	
306	0.232026	349	0.022923	29	0.586207	316	0.291139	11.380236	173	0.231214	1.333295	133	0.233083	43.593358	316	0.291139	0.188000	0.226252	
350	0.322857	335	0.065672	32	0.531250	283	0.272085	11.380236	175	0.245714	1.333295	175	0.400000	43.593358	283	0.272085	0.229000	0.226257	
358	0.455307	338	0.065089	39	0.538462	265	0.290566	11.380236	164	0.396341	1.333295	194	0.505155	43.593358	265	0.290566	0.283000	0.226344	
329	0.303951	358	0.036313	39	0.512821	274	0.248175	11.380236	176	0.357955	2.088212	153	0.241830	43.593358	274	0.248175	0.201000	0.226305	
337	0.246291	328	0.060976	39	0.666667	296	0.253378	11.380236	172	0.232558	2.088212	165	0.260606	43.593358	296	0.253378	0.204000	0.226271	
320	0.331250	367	0.040872	33	0.606061	280	0.303571	11.380236	165	0.412121	2.088212	155	0.245161	43.593358	280	0.303571	0.226000	0.226270	
344	0.200581	329	0.051672	43	0.441860	284	0.278169	18.033395	161	0.192547	2.088212	183	0.207650	43.593358	284	0.278169	0.184000	0.226205	
331	0.211480	353	0.050992	37	0.351351	279	0.315412	15.658638	145	0.234483	2.088212	186	0.193548	43.593358	279	0.315412	0.189000	0.226148	
320	0.178125	376	0.058511	36	0.861111	268	0.261194	15.658638	186	0.166667	1.811365	134	0.194030	43.593358	268	0.261194	0.180000	0.226078	
324	0.283951	332	0.066265	48	0.541667	296	0.331081	9.549789	163	0.331288	1.686960	161	0.236025	43.593358	296	0.331081	0.238000	0.226096	
359	0.320334	333	0.054054	33	0.515152	275	0.338182	9.549789	203	0.325123	1.686960	156	0.314103	43.593358	275	0.338182	0.243000	0.226122	
312	0.362179	363	0.079890	31	0.677419	294	0.282313	9.549789	174	0.356322	1.686960	138	0.369565	43.593358	294	0.282313	0.246000	0.226152	
344	0.328488	358	0.075419	18	0.444444	280	0.289286	9.549789	183	0.366120	1.686960	161	0.285714	43.593358	280	0.289286	0.229000	0.226156	
333	0.306306	345	0.063768	38	0.526316	284	0.271127	9.549789	155	0.341935	1.686960	178	0.275281	43.593358	284	0.271127	0.221000	0.226149	
360	0.325000	338	0.071006	27	0.407407	275	0.247273	9.549789	180	0.377778	1.686960	180	0.272222	43.593358	275	0.247273	0.220000	0.226139	
346	0.306358	327	0.067278	44	0.568182	283	0.286219	9.549789	184	0.309783	1.686960	162	0.302469	43.593358	283	0.286219	0.234000	0.226151	
350	0.322857	327	0.051988	34	0.558824	289	0.342561	9.549789	180	0.350000	1.686960	170	0.294118	43.593358	289	0.342561	0.248000	0.226184	
356	0.303371	329	0.060790	39	0.358974	276	0.268116	9.549789	195	0.307692	1.686960	161	0.298137	43.593358	276	0.268116	0.216000	0.226169	
365	0.328767	319	0.078370	36	0.388889	280	0.239286	9.549789	201	0.368159	1.686960	164	0.280488	43.593358	280	0.239286	0.226000	0.226169	
361	0.343490	354	0.053672	25	0.560000	260	0.307692	9.549789	178	0.398876	1.686960	183	0.289617	43.593358	260	0.307692	0.237000	0.226185	
342	0.295322	348	0.045977	33	0.636364	277	0.296029	9.549789	169	0.349112	1.686960	173	0.242775	43.593358	277	0.296029	0.220000	0.226176	
336	0.300595	340	0.073529	46	0.478261	278	0.294964	9.549789	174	0.316092	1.686960	162	0.283951	43.593358	278	0.294964	0.230000	0.226181	
355	0.276056	323	0.065015	32	0.343750	290	0.320690	9.549789	190	0.289474	1.686960	165	0.260606	43.593358	290	0.320690	0.223000	0.226177	
346	0.309249	358	0.050279	24	0.750000	272	0.319853	9.549789	178	0.365169	1.686960	168	0.250000	43.593358	272	0.319853	0.230000	0.226182	
350	0.331429	351	0.085470	31	0.548387	268	0.287313	9.549789	182	0.373626	1.686960	168	0.285714	43.593358	268	0.287313	0.240000	0.226203	
338	0.322485	334	0.035928	40	0.275000	288	0.315972	9.549789	172	0.360465	1.686960	166	0.283133	43.593358	288	0.315972	0.223000	0.226198	
343	0.274052	328	0.060976	38	0.447368	291	0.285223	9.549789	158	0.278481	1.686960	185	0.270270	43.593358	291	0.285223	0.214000	0.226180	
378	0.285714	332	0.045181	36	0.611111	254	0.350394	9.549789	202	0.297030	1.686960	176	0.272727	43.593358	254	0.350394	0.234000	0.226192	
346	0.303468	342	0.049708	34	0.588235	278	0.352518	9.549789	170	0.341176	1.686960	176	0.267045	43.593358	278	0.352518	0.240000	0.226212	
342	0.295322	341	0.043988	31	0.612903	286	0.237762	9.549789	168	0.369048	1.686960	174	0.224138	43.593358	286	0.237762	0.203000	0.226178	
351	0.361823	325	0.070769	33	0.484848	291	0.298969	9.549789	188	0.382979	1.686960	163	0.337423	43.593358	291	0.298969	0.253000	0.226217	
340	0.347059	347	0.054755	33	0.484848	280	0.325000	9.549789	177	0.344633	1.686960	163	0.349693	43.593358	280	0.325000	0.244000	0.226244	
347	0.322767	316	0.069620	41	0.634146	296	0.304054	9.549789	161	0.341615	1.686960	186	0.306452	43.593358	296	0.304054	0.250000	0.226279	
353	0.311615	334	0.053892	36	0.388889	277	0.270758	9.549789	171	0.327485	1.686960	182	0.296703	43.593358	277	0.270758	0.217000	0.226265	
340	0.338235	379	0.058047	25	0.640000	256	0.285156	9.549789	158	0.379747	1.686960	182	0.302198	43.593358	256	0.285156	0.226000	0.226265	
339	0.321534	351	0.085470	31	0.419355	279	0.311828	9.549789	152	0.407895	1.686960	187	0.251337	43.593358	279	0.311828	0.239000	0.226283	
363	0.280992	335	0.071642	33	0.484848	269	0.301115	12.338748	172	0.244186	1.686960	191	0.314136	43.593358	269	0.301115	0.223000	0.226279	
330	0.290909	369	0.092141	38	0.657895	263	0.296578	12.338748	161	0.236025	1.686960	169	0.343195	43.593358	263	0.296578	0.233000	0.226289	
343	0.320700	347	0.069164	36	0.694444	274	0.291971	12.338748	163	0.331288	1.686960	180	0.311111	43.593358	274	0.291971	0.239000	0.226307	
348	0.272989	319	0.062696	30	0.700000	303	0.316832	12.338748	178	0.337079	1.686960	170	0.205882	43.593358	303	0.316832	0.232000	0.226315	
361	0.293629	322	0.052795	37	0.567568	280	0.307143	12.338748	171	0.280702	1.686960	190	0.305263	43.593358	280	0.307143	0.230000	0.226321	
353	0.288952	353	0.053824	34	0.411765	260	0.269231	12.338748	180	0.294444	1.686960	173	0.283237	43.593358	260	0.269231	0.205000	0.226290	
327	0.235474	379	0.087071	42	0.571429	252	0.309524	12.338748	147	0.258503	1.686960	180	0.216667	43.593358	252	0.309524	0.212000	0.226269	
321	0.264798	373	0.099196	36	0.444444	270	0.281481	12.338748	159	0.270440	1.686960	162	0.259259	43.593358	270	0.281481	0.214000	0.226251	
340	0.188235	348	0.086207	42	0.547619	270	0.318519	12.338748	164	0.213415	1.686960	176	0.164773	43.593358	270	0.318519	0.203000	0.226217	
331	0.356495	328	0.085366	34	0.470588	307	0.322476	12.338748	165	0.296970	1.291812	166	0.415663	43.593358	307	0.322476	0.261000	0.226268	
358	0.273743	348	0.051724	26	0.538462	268	0.350746	12.338748	188	0.324468	2.212743	170	0.217647	43.593358	268	0.350746	0.224000	0.226265	
353	0.271955	359	0.047354	41	0.512195	247	0.356275	12.338748	167	0.251497	2.212743	186	0.290323	43.593358	247	0.356275	0.222000	0.226258	
336	0.247024	361	0.060942	43	0.465116	260	0.303846	12.338748	159	0.276730	2.212743	177	0.220339	43.593358	260	0.303846	0.204000	0.226226	
312	0.282051	359	0.075209	39	0.435897	290	0.303448	12.338748	161	0.291925	2.212743	151	0.271523	43.593358	290	0.303448	0.220000	0.226217	
311	0.282958	360	0.044444	37	0.540541	292	0.270548	12.338748	165	0.296970	2.212743	146	0.267123	43.593358	292	0.270548	0.203000	0.226184	
330	0.257576	370	0.054054	37	0.621622	263	0.349810	12.338748	171	0.251462	2.212743	159	0.264151	43.593358	263	0.349810	0.220000	0.226175	
360	0.213889	335	0.077612	26	0.538462	279	0.336918	12.338748	189	0.243386	2.212743	171	0.181287	43.593358	279	0.336918	0.211000	0.226153	
352	0.349432	329	0.057751	32	0.593750	287	0.240418	12.338748	185	0.318919	2.086023	167	0.383234	43.593358	287	0.240418	0.230000	0.226159	
315	0.257143	359	0.038997	30	0.500000	296	0.212838	12.338748	135	0.251852	2.086023	180	0.261111	43.593358	296	0.212838	0.173000	0.226083	
324	0.243827	328	0.036585	30	0.533333	318	0.320755	12.338748	169	0.242604	2.086023	155	0.245161	43.593358	318	0.320755	0.209000	0.226058	
307	0.214984	355	0.067606	33	0.454545	305	0.285246	12.338748	167	0.233533	2.086023	140	0.192857	43.593358	305	0.285246	0.192000	0.226010	
333	0.255255	339	0.079646	25	0.400000	303	0.336634	12.338748	166	0.283133	1.792934	167	0.227545	43.593358	303	0.336634	0.224000	0.226007	
337	0.281899	348	0.054598	38	0.552632	277	0.321300	12.338748	180	0.333333	1.792934	157	0.222930	43.593358	277	0.321300	0.224000	0.226004	
341	0.263930	336	0.071429	42	0.547619	281	0.306050	12.338748	188	0.281915	1.792934	153	0.241830	43.593358	281	0.306050	0.223000	0.226000	
351	0.245014	373	0.104558	22	0.318182	254	0.287402	12.338748	170	0.247059	1.792934	181	0.243094	43.593358	254	0.287402	0.205000	0.225970	
353	0.294618	318	0.056604	38	0.552632	291	0.285223	12.338748	176	0.289773	1.792934	177	0.299435	43.593358	291	0.285223	0.226000	0.225970	
320	0.275000	368	0.100543	29	0.448276	283	0.371025	12.338748	172	0.308140	1.792934	148	0.236486	43.593358	283	0.371025	0.243000	0.225994	
331	0.287009	347	0.051873	42	0.309524	280	0.314286	12.338748	184	0.315217	1.792934	147	0.251701	43.593358	280	0.314286	0.214000	0.225977	
315	0.253968	348	0.057471	23	0.478261	314	0.264331	12.338748	172	0.308140	1.792934	143	0.188811	43.593358	314	0.264331	0.194000	0.225932	
337	0.329377	342	0.061404	35	0.571429	286	0.307692	12.338748	183	0.311475	1.238003	154	0.350649	43.593358	286	0.307692	0.240000	0.225952	
342	0.391813	321	0.109034	41	0.609756	296	0.270270	12.338748	160	0.337500	1.238003	182	0.439560	43.593358	296	0.270270	0.274000	0.226019	
340	0.264706	364	0.071429	32	0.593750	264	0.318182	12.338748	166	0.265060	2.176901	174	0.264368	43.593358	264	0.318182	0.219000	0.226010	
337	0.270030	364	0.071429	32	0.468750	267	0.333333	12.338748	165	0.309091	2.176901	172	0.232558	43.593358	267	0.333333	0.221000	0.226002	
348	0.261494	341	0.064516	28	0.500000	283	0.314488	12.338748	180	0.311111	2.176901	168	0.208333	43.593358	283	0.314488	0.216000	0.225988	
315	0.288889	364	0.057692	31	0.516129	290	0.331034	12.338748	173	0.329480	2.176901	142	0.239437	43.593358	290	0.331034	0.224000	0.225986	
325	0.243077	351	0.085470	43	0.627907	281	0.330961	12.338748	171	0.280702	2.176901	154	0.201299	43.593358	281	0.330961	0.229000	0.225990	
333	0.225225	355	0.053521	39	0.384615	273	0.329670	12.338748	169	0.254438	2.176901	164	0.195122	43.593358	273	0.329670	0.199000	0.225952	
337	0.314540	366	0.092896	30	0.333333	267	0.318352	12.338748	174	0.241379	1.242778	163	0.392638	43.593358	267	0.318352	0.235000	0.225965	
367	0.321526	346	0.060694	26	0.615385	261	0.302682	12.338748	181	0.314917	1.242778	186	0.327957	43.593358	261	0.302682	0.234000	0.225976	
362	0.348066	327	0.079511	25	0.560000	286	0.304196	12.338748	183	0.338798	1.242778	179	0.357542	43.593358	286	0.304196	0.253000	0.226014	
381	0.307087	323	0.071207	35	0.400000	261	0.344828	12.338748	199	0.271357	1.242778	182	0.346154	43.593358	261	0.344828	0.244000	0.226039	
